year,state_bill_number,state_bill_id
2001,HB 1001,15842
2001,HB 1002,15887
2001,HB 1003,15873
2001,HB 1004,15892
2001,HB 1005,15879
2001,HB 1006,15847
2001,HB 1007,15849
2001,HB 1008,15895
2001,HB 1009,15901
2001,HB 1010,15900
2001,HB 1011,15902
2001,HB 1012,16111
2001,HB 1013,16113
2001,HB 1014,16075
2001,HB 1015,16170
2001,HB 1016,16079
2001,HB 1017,16048
2001,HB 1018,16049
2001,HB 1019,16055
2001,HB 1020,16056
2001,HB 1021,16057
2001,HB 1022,16172
2001,HB 1023,16069
2001,HB 1024,16067
2001,HB 1025,16123
2001,HB 1026,16122
2001,HB 1027,16120
2001,HB 1028,16116
2001,HB 1029,16117
2001,HB 1030,16118
2001,HB 1031,16164
2001,HB 1032,16152
2001,HB 1033,16131
2001,HB 1034,16134
2001,HB 1035,16138
2001,HB 1036,16148
2001,HB 1037,16146
2001,HB 1038,16150
2001,HB 1039,16140
2001,HB 1040,16142
2001,HB 1041,16141
2001,HB 1042,16144
2001,HB 1043,16167
2001,HB 1044,16103
2001,HB 1045,16107
2001,HB 1046,16166
2001,HB 1047,16108
2001,HB 1048,16106
2001,HB 1049,16158
2001,HB 1050,16157
2001,HB 1051,16179
2001,HB 1052,16163
2001,HB 1053,16161
2001,HB 1054,16160
2001,HB 1055,16037
2001,HB 1056,16046
2001,HB 1057,16033
2001,HB 1058,16029
2001,HB 1059,16025
2001,HB 1060,16027
2001,HB 1061,16028
2001,HB 1062,16030
2001,HB 1063,16031
2001,HB 1064,16032
2001,HB 1065,16034
2001,HB 1066,16098
2001,HB 1067,16096
2001,HB 1068,16077
2001,HB 1069,16065
2001,HB 1070,16124
2001,HB 1071,15944
2001,HB 1072,15945
2001,HB 1073,15946
2001,HB 1074,16100
2001,HB 1075,16013
2001,HB 1076,16016
2001,HB 1077,16017
2001,HB 1078,16018
2001,HB 1079,16015
2001,HB 1080,16275
2001,HB 1081,15943
2001,HB 1082,15998
2001,HB 1083,16318
2001,HB 1084,15950
2001,HB 1085,16250
2001,HB 1086,16280
2001,HB 1087,15969
2001,HB 1088,16171
2001,HB 1089,16341
2001,HB 1090,16244
2001,HB 1091,16050
2001,HB 1092,16011
2001,HB 1093,16287
2001,HB 1094,16288
2001,HB 1095,15907
2001,HB 1096,16294
2001,HB 1097,16189
2001,HB 1098,16176
2001,HB 1099,15971
2001,HB 1100,16227
2001,HB 1101,16228
2001,HB 1102,16234
2001,HB 1103,16220
2001,HB 1104,16304
2001,HB 1105,16305
2001,HB 1106,16289
2001,HB 1107,16338
2001,HB 1108,16088
2001,HB 1109,16301
2001,HB 1110,16298
2001,HB 1111,16392
2001,HB 1112,16325
2001,HB 1113,16324
2001,HB 1114,15947
2001,HB 1115,16393
2001,HB 1116,16072
2001,HB 1117,16409
2001,HB 1118,16293
2001,HB 1119,16331
2001,HB 1120,16426
2001,HB 1121,16362
2001,HB 1122,15967
2001,HB 1123,16416
2001,HB 1124,16099
2001,HB 1125,16252
2001,HB 1126,16358
2001,HB 1127,15964
2001,HB 1128,16012
2001,HB 1129,15938
2001,HB 1130,15939
2001,HB 1131,16095
2001,HB 1132,16259
2001,HB 1133,16464
2001,HB 1134,16019
2001,HB 1135,15930
2001,HB 1136,15903
2001,HB 1137,15937
2001,HB 1138,16363
2001,HB 1139,16190
2001,HB 1140,16395
2001,HB 1141,16292
2001,HB 1142,16051
2001,HB 1143,16052
2001,HB 1144,16089
2001,HB 1145,16417
2001,HB 1146,16468
2001,HB 1147,16114
2001,HB 1148,16040
2001,HB 1149,16169
2001,HB 1150,16487
2001,HB 1151,16256
2001,HB 1152,16257
2001,HB 1153,16371
2001,HB 1154,16404
2001,HB 1155,16420
2001,HB 1156,16486
2001,HB 1157,16350
2001,HB 1158,16335
2001,HB 1159,16435
2001,HB 1160,16511
2001,HB 1161,15934
2001,HB 1162,16200
2001,HB 1163,16455
2001,HB 1164,15918
2001,HB 1165,16539
2001,HB 1166,15940
2001,HB 1167,16193
2001,HB 1168,16314
2001,HB 1169,16043
2001,HB 1170,16044
2001,HB 1171,16104
2001,HB 1172,16361
2001,HB 1173,16368
2001,HB 1174,16240
2001,HB 1175,16339
2001,HB 1176,16491
2001,HB 1177,16446
2001,HB 1178,16419
2001,HB 1179,16415
2001,HB 1180,16473
2001,HB 1181,16300
2001,HB 1182,16489
2001,HB 1183,16367
2001,HB 1184,16578
2001,HB 1185,16094
2001,HB 1186,16461
2001,HB 1187,16564
2001,HB 1188,16448
2001,HB 1189,16546
2001,HB 1190,16081
2001,HB 1191,16516
2001,HB 1192,15984
2001,HB 1193,16557
2001,HB 1194,16577
2001,HB 1195,16385
2001,HB 1196,16547
2001,HB 1197,15960
2001,HB 1198,16347
2001,HB 1199,15904
2001,HB 1200,15973
2001,HB 1201,16264
2001,HB 1202,16359
2001,HB 1203,16406
2001,HB 1204,16526
2001,HB 1205,16481
2001,HB 1206,16334
2001,HB 1207,16090
2001,HB 1208,16563
2001,HB 1209,16501
2001,HB 1210,16523
2001,HB 1211,16484
2001,HB 1212,16545
2001,HB 1213,16447
2001,HB 1214,16567
2001,HB 1215,16211
2001,HB 1216,16212
2001,HB 1217,15992
2001,HB 1218,16584
2001,HB 1219,16570
2001,HB 1220,16520
2001,HB 1221,16091
2001,HB 1222,16506
2001,HB 1223,16469
2001,HB 1224,16421
2001,HB 1225,16450
2001,HB 1226,16562
2001,HB 1227,16530
2001,HB 1228,15839
2001,HB 1229,16443
2001,HB 1230,16441
2001,HB 1231,16444
2001,HB 1232,16442
2001,HB 1233,16384
2001,HB 1234,16266
2001,HB 1235,16552
2001,HB 1236,16329
2001,HB 1237,16590
2001,HB 1238,16588
2001,HB 1239,16310
2001,HB 1240,16627
2001,HB 1241,16342
2001,HB 1242,16482
2001,HB 1243,16418
2001,HB 1244,16432
2001,HB 1245,15906
2001,HB 1246,16623
2001,HB 1247,16591
2001,HB 1248,16524
2001,HB 1249,16535
2001,HB 1250,16595
2001,HB 1251,16504
2001,HB 1252,16429
2001,HB 1253,16475
2001,HB 1254,16502
2001,HB 1255,16518
2001,HB 1256,16009
2001,HB 1257,16513
2001,HB 1258,16608
2001,HB 1259,16634
2001,HB 1260,16635
2001,HB 1261,16622
2001,HB 1262,16607
2001,HB 1263,16251
2001,HB 1264,16594
2001,HB 1265,16603
2001,HB 1266,16534
2001,HB 1267,16428
2001,HB 1268,16598
2001,HB 1269,16449
2001,HB 1270,16628
2001,HB 1271,16575
2001,HB 1272,16609
2001,HB 1273,16549
2001,HB 1274,16587
2001,HB 1275,16586
2001,HB 1276,16593
2001,HB 1277,16639
2001,HB 1278,16646
2001,HB 1279,16638
2001,HB 1280,16642
2001,HB 1281,16612
2001,HB 1282,16613
2001,HB 1283,16632
2001,HB 1284,16360
2001,HB 1285,16569
2001,HB 1286,16585
2001,HB 1287,16507
2001,HB 1288,16306
2001,HB 1289,16581
2001,HB 1290,16369
2001,HB 1291,16637
2001,HB 1292,16540
2001,HB 1293,16644
2001,HB 1294,16629
2001,HB 1295,16619
2001,HB 1296,16625
2001,HB 1297,16657
2001,HB 1298,16715
2001,HC 1001,16295
2001,HC 1002,16467
2001,HC 1003,16390
2001,HC 1004,16514
2001,HC 1005,16519
2001,HC 1006,16235
2001,HC 1007,16041
2001,HC 1008,16652
2001,HC 1009,16651
2001,HC 1010,16649
2001,HC 1011,16650
2001,HC 1012,16391
2001,HC 1013,16678
2001,HC 1014,16676
2001,HC 1015,16682
2001,HC 1016,16677
2001,HC 1017,16679
2001,HC 1018,16686
2001,HC 1019,16693
2001,HC 1020,16699
2001,HCR 1001,16322
2001,HCR 1002,16411
2001,HCR 1003,16045
2001,HCR 1004,16610
2001,HCR 1005,16654
2001,HCR 1006,16436
2001,HCR 1007,16659
2001,HCR 1008,16380
2001,HCR 1009,16381
2001,HCR 1010,16377
2001,HCR 1011,16382
2001,HCR 1012,16378
2001,HCR 1013,16658
2001,HCR 1014,16662
2001,HCR 1015,16375
2001,HCR 1016,16376
2001,HCR 1017,16685
2001,HCR 1018,16664
2001,HCR 1019,16681
2001,HCR 1020,16663
2001,HCR 1021,16480
2001,HCR 1022,16373
2001,HCR 1023,16684
2001,HCR 1024,16688
2001,HCR 1025,16548
2001,HCR 1026,16675
2001,HCR 1027,16692
2001,HCR 1028,16711
2001,HJR 1001,16092
2001,HJR 1002,16349
2001,HJR 1003,16407
2001,HJR 1004,16597
2001,HJR 1005,16291
2001,SB 1,15865
2001,SB 2,15866
2001,SB 3,15868
2001,SB 4,15863
2001,SB 5,15897
2001,SB 6,15898
2001,SB 7,15899
2001,SB 8,15886
2001,SB 9,15885
2001,SB 10,15884
2001,SB 11,15882
2001,SB 12,15881
2001,SB 13,15896
2001,SB 14,15850
2001,SB 15,15889
2001,SB 16,15888
2001,SB 17,15891
2001,SB 18,16112
2001,SB 19,16076
2001,SB 20,16078
2001,SB 21,16080
2001,SB 22,16180
2001,SB 23,16047
2001,SB 24,16184
2001,SB 25,16182
2001,SB 26,16058
2001,SB 27,16059
2001,SB 28,16070
2001,SB 29,16066
2001,SB 30,16068
2001,SB 31,16119
2001,SB 32,16121
2001,SB 33,16177
2001,SB 34,16127
2001,SB 35,16143
2001,SB 36,16139
2001,SB 37,16145
2001,SB 38,16147
2001,SB 39,16137
2001,SB 40,16135
2001,SB 41,16132
2001,SB 42,16130
2001,SB 43,16129
2001,SB 44,16151
2001,SB 45,16105
2001,SB 46,16109
2001,SB 47,16083
2001,SB 48,16084
2001,SB 49,16085
2001,SB 50,16168
2001,SB 51,16159
2001,SB 52,16162
2001,SB 53,16178
2001,SB 54,16002
2001,SB 55,16024
2001,SB 56,16026
2001,SB 57,16183
2001,SB 58,16153
2001,SB 59,16062
2001,SB 60,16097
2001,SB 61,16061
2001,SB 62,16064
2001,SB 63,16063
2001,SB 64,16060
2001,SB 65,16165
2001,SB 66,15935
2001,SB 67,15909
2001,SB 68,16192
2001,SB 69,15981
2001,SB 70,15953
2001,SB 71,16269
2001,SB 72,15954
2001,SB 73,15962
2001,SB 74,16232
2001,SB 75,16267
2001,SB 76,16239
2001,SB 77,16272
2001,SB 78,15959
2001,SB 79,16348
2001,SB 80,16311
2001,SB 81,16233
2001,SB 82,16236
2001,SB 83,16073
2001,SB 84,16237
2001,SB 85,16243
2001,SB 86,16261
2001,SB 87,16219
2001,SB 88,16218
2001,SB 89,16221
2001,SB 90,16355
2001,SB 91,16010
2001,SB 92,15859
2001,SB 93,16128
2001,SB 94,16299
2001,SB 95,15994
2001,SB 96,15993
2001,SB 97,16276
2001,SB 98,15913
2001,SB 99,16309
2001,SB 100,16246
2001,SB 101,16204
2001,SB 102,16205
2001,SB 103,15970
2001,SB 104,16337
2001,SB 105,16396
2001,SB 106,16253
2001,SB 107,16270
2001,SB 108,16282
2001,SB 109,16208
2001,SB 110,16203
2001,SB 111,16206
2001,SB 112,16277
2001,SB 113,16273
2001,SB 114,15980
2001,SB 115,16229
2001,SB 116,16207
2001,SB 117,16370
2001,SB 118,16321
2001,SB 119,15915
2001,SB 120,16423
2001,SB 121,16424
2001,SB 122,16425
2001,SB 123,16222
2001,SB 124,16115
2001,SB 125,16422
2001,SB 126,16336
2001,SB 127,16297
2001,SB 128,16466
2001,SB 129,16408
2001,SB 130,16463
2001,SB 131,16345
2001,SB 132,16470
2001,SB 133,15986
2001,SB 134,16008
2001,SB 135,16498
2001,SB 136,16303
2001,SB 137,16414
2001,SB 138,15908
2001,SB 139,16354
2001,SB 140,16353
2001,SB 141,16430
2001,SB 142,16462
2001,SB 143,16365
2001,SB 144,15977
2001,SB 145,16195
2001,SB 146,15985
2001,SB 147,16188
2001,SB 148,16198
2001,SB 149,16403
2001,SB 150,16344
2001,SB 151,16191
2001,SB 152,16364
2001,SB 153,16224
2001,SB 154,16323
2001,SB 155,16313
2001,SB 156,16185
2001,SB 157,16490
2001,SB 158,15983
2001,SB 159,15987
2001,SB 160,16573
2001,SB 161,16560
2001,SB 162,16460
2001,SB 163,16071
2001,SB 164,16284
2001,SB 165,16495
2001,SB 166,15931
2001,SB 167,16260
2001,SB 168,16517
2001,SB 169,16456
2001,SB 170,16499
2001,SB 171,16209
2001,SB 172,16316
2001,SB 173,16465
2001,SB 174,16308
2001,SB 175,16531
2001,SB 176,16568
2001,SB 177,15979
2001,SB 178,16022
2001,SB 179,16307
2001,SB 180,16398
2001,SB 181,16328
2001,SB 182,16400
2001,SB 183,16521
2001,SB 184,16427
2001,SB 185,16388
2001,SB 186,16496
2001,SB 187,16580
2001,SB 188,16453
2001,SB 189,15974
2001,SB 190,16296
2001,SB 191,16262
2001,SB 192,16279
2001,SB 193,16412
2001,SB 194,16538
2001,SB 195,16413
2001,SB 196,16319
2001,SB 197,16286
2001,SB 198,16399
2001,SB 199,16457
2001,SB 200,16476
2001,SB 201,16340
2001,SB 202,16394
2001,SB 203,16528
2001,SB 204,16366
2001,SB 205,15838
2001,SB 206,16566
2001,SB 207,16582
2001,SB 208,16589
2001,SB 209,16458
2001,SB 210,16386
2001,SB 211,16561
2001,SB 212,16255
2001,SB 213,16254
2001,SB 214,15844
2001,SB 215,16574
2001,SB 216,15933
2001,SB 217,16576
2001,SB 218,16445
2001,SB 219,16023
2001,SB 220,16231
2001,SB 221,16438
2001,SB 222,16439
2001,SB 223,16437
2001,SB 224,16440
2001,SB 225,16626
2001,SB 226,16605
2001,SB 227,16600
2001,SB 228,16005
2001,SB 229,16624
2001,SB 230,16357
2001,SB 231,16479
2001,SB 232,16074
2001,SB 233,16579
2001,SB 234,16302
2001,SB 235,16620
2001,SB 236,16596
2001,SB 237,16602
2001,SB 238,16433
2001,SB 239,16641
2001,SB 240,16640
2001,SB 241,16636
2001,SB 242,16645
2001,SB 243,16616
2001,SB 244,16606
2001,SB 245,16477
2001,SB 246,16572
2001,SB 247,16611
2001,SB 248,16242
2001,SB 249,16510
2001,SB 250,16592
2001,SB 251,16565
2001,SB 252,16615
2001,SB 253,16670
2001,SB 254,16697
2001,SB 255,16708
2001,SC 1,16230
2001,SC 2,16512
2001,SC 3,16405
2001,SC 4,16666
2001,SC 5,16673
2001,SC 6,16674
2001,SC 7,16687
2001,SC 8,16690
2001,SC 9,16683
2001,SC 10,16691
2001,SC 11,16695
2001,SCR 1,15910
2001,SCR 2,15919
2001,SCR 3,16187
2001,SCR 4,16402
2001,SCR 5,16320
2001,SCR 6,16197
2001,SCR 7,16599
2001,SCR 8,16631
2001,SCR 9,16655
2001,SCR 10,16665
2001,SCR 11,16717
2001,SJR 1,16126
2001,SJR 2,16202
2001,SJR 3,16492
2001,SJR 4,16696
2002,HB 1001,16747
2002,HB 1002,16761
2002,HB 1003,16772
2002,HB 1004,16774
2002,HB 1005,17032
2002,HB 1006,16884
2002,HB 1007,16807
2002,HB 1008,16808
2002,HB 1009,16810
2002,HB 1010,16809
2002,HB 1011,16950
2002,HB 1012,16982
2002,HB 1013,16954
2002,HB 1014,16953
2002,HB 1015,16952
2002,HB 1016,16951
2002,HB 1017,16958
2002,HB 1018,16913
2002,HB 1019,16878
2002,HB 1020,16931
2002,HB 1021,16930
2002,HB 1022,16928
2002,HB 1023,16935
2002,HB 1024,16934
2002,HB 1025,16933
2002,HB 1026,16922
2002,HB 1027,17072
2002,HB 1028,16941
2002,HB 1029,16932
2002,HB 1030,17018
2002,HB 1031,17042
2002,HB 1032,17049
2002,HB 1033,17050
2002,HB 1034,16942
2002,HB 1035,16943
2002,HB 1036,16977
2002,HB 1037,16979
2002,HB 1038,16923
2002,HB 1039,16966
2002,HB 1040,16926
2002,HB 1041,17064
2002,HB 1042,17063
2002,HB 1043,17011
2002,HB 1044,16947
2002,HB 1045,16955
2002,HB 1046,16956
2002,HB 1047,17074
2002,HB 1048,16987
2002,HB 1049,16988
2002,HB 1050,17068
2002,HB 1051,17069
2002,HB 1052,16986
2002,HB 1053,16981
2002,HB 1054,17037
2002,HB 1055,16964
2002,HB 1056,16889
2002,HB 1057,16890
2002,HB 1058,17084
2002,HB 1059,16783
2002,HB 1060,17056
2002,HB 1061,16756
2002,HB 1062,17106
2002,HB 1063,17108
2002,HB 1064,17107
2002,HB 1065,16763
2002,HB 1066,17186
2002,HB 1067,16845
2002,HB 1068,17036
2002,HB 1069,17034
2002,HB 1070,17043
2002,HB 1071,17213
2002,HB 1072,17016
2002,HB 1073,16909
2002,HB 1074,17176
2002,HB 1075,17175
2002,HB 1076,16868
2002,HB 1077,16867
2002,HB 1078,17173
2002,HB 1079,17174
2002,HB 1080,17021
2002,HB 1081,16872
2002,HB 1082,17073
2002,HB 1083,17199
2002,HB 1084,16905
2002,HB 1085,16907
2002,HB 1086,17098
2002,HB 1087,17096
2002,HB 1088,16823
2002,HB 1089,16822
2002,HB 1090,16796
2002,HB 1091,16793
2002,HB 1092,16820
2002,HB 1093,17001
2002,HB 1094,17066
2002,HB 1095,16896
2002,HB 1096,16831
2002,HB 1097,16738
2002,HB 1098,16916
2002,HB 1099,16749
2002,HB 1100,17088
2002,HB 1101,17024
2002,HB 1102,17109
2002,HB 1103,17159
2002,HB 1104,17214
2002,HB 1105,17023
2002,HB 1106,17120
2002,HB 1107,17220
2002,HB 1108,17031
2002,HB 1109,17264
2002,HB 1110,17161
2002,HB 1111,16760
2002,HB 1112,17209
2002,HB 1113,16995
2002,HB 1114,17166
2002,HB 1115,17196
2002,HB 1116,16769
2002,HB 1117,17017
2002,HB 1118,16854
2002,HB 1119,17026
2002,HB 1120,17080
2002,HB 1121,16915
2002,HB 1122,16874
2002,HB 1123,17071
2002,HB 1124,17295
2002,HB 1125,17003
2002,HB 1126,17158
2002,HB 1127,17167
2002,HB 1128,17180
2002,HB 1129,16967
2002,HB 1130,17111
2002,HB 1131,17195
2002,HB 1132,16900
2002,HB 1133,16992
2002,HB 1134,17292
2002,HB 1135,16859
2002,HB 1136,17201
2002,HB 1137,17202
2002,HB 1138,17210
2002,HB 1139,17198
2002,HB 1140,17105
2002,HB 1141,17047
2002,HB 1142,17099
2002,HB 1143,16898
2002,HB 1144,17156
2002,HB 1145,16842
2002,HB 1146,16961
2002,HB 1147,17058
2002,HB 1148,17038
2002,HB 1149,16866
2002,HB 1150,17296
2002,HB 1151,17030
2002,HB 1152,16994
2002,HB 1153,17329
2002,HB 1154,16864
2002,HB 1155,16863
2002,HB 1156,16875
2002,HB 1157,17286
2002,HB 1158,17291
2002,HB 1159,17091
2002,HB 1160,17251
2002,HB 1161,17183
2002,HB 1162,16841
2002,HB 1163,16826
2002,HB 1164,17124
2002,HB 1165,17218
2002,HB 1166,17238
2002,HB 1167,17288
2002,HB 1168,17273
2002,HB 1169,17046
2002,HB 1170,17130
2002,HB 1171,17184
2002,HB 1172,17145
2002,HB 1173,16857
2002,HB 1174,17147
2002,HB 1175,17360
2002,HB 1176,17110
2002,HB 1177,17165
2002,HB 1178,17118
2002,HB 1179,17029
2002,HB 1180,17028
2002,HB 1181,17182
2002,HB 1182,17081
2002,HB 1183,17168
2002,HB 1184,17022
2002,HB 1185,17119
2002,HB 1186,17045
2002,HB 1187,17206
2002,HB 1188,17250
2002,HB 1189,17185
2002,HB 1190,17181
2002,HB 1191,17240
2002,HB 1192,17150
2002,HB 1193,17149
2002,HB 1194,17102
2002,HB 1195,17322
2002,HB 1196,17033
2002,HB 1197,17317
2002,HB 1198,17324
2002,HB 1199,16777
2002,HB 1200,16962
2002,HB 1201,16745
2002,HB 1202,16791
2002,HB 1203,17358
2002,HB 1204,16840
2002,HB 1205,17323
2002,HB 1206,17228
2002,HB 1207,17085
2002,HB 1208,17341
2002,HB 1209,16888
2002,HB 1210,16816
2002,HB 1211,17339
2002,HB 1212,16767
2002,HB 1213,17245
2002,HB 1214,17247
2002,HB 1215,17289
2002,HB 1216,17266
2002,HB 1217,16870
2002,HB 1218,17331
2002,HB 1219,17356
2002,HB 1220,16757
2002,HB 1221,17144
2002,HB 1222,16827
2002,HB 1223,17300
2002,HB 1224,17338
2002,HB 1225,17354
2002,HB 1226,16902
2002,HB 1227,17051
2002,HB 1228,17219
2002,HB 1229,16739
2002,HB 1230,17137
2002,HB 1231,17138
2002,HB 1232,17089
2002,HB 1233,16886
2002,HB 1234,17177
2002,HB 1235,17163
2002,HB 1236,17192
2002,HB 1237,17375
2002,HB 1238,17337
2002,HB 1239,17334
2002,HB 1240,16892
2002,HB 1241,17383
2002,HB 1242,17307
2002,HB 1243,17129
2002,HB 1244,17082
2002,HB 1245,17139
2002,HB 1246,17200
2002,HB 1247,16741
2002,HB 1248,17212
2002,HB 1249,17170
2002,HB 1250,17394
2002,HB 1251,17057
2002,HB 1252,16887
2002,HB 1253,17350
2002,HB 1254,17386
2002,HB 1255,17371
2002,HB 1256,17231
2002,HB 1257,17352
2002,HB 1258,17256
2002,HB 1259,17246
2002,HB 1260,17318
2002,HB 1261,17319
2002,HB 1262,17128
2002,HB 1263,17391
2002,HB 1264,17403
2002,HB 1265,17204
2002,HB 1266,17401
2002,HB 1267,17413
2002,HB 1268,16768
2002,HB 1269,16968
2002,HB 1270,17363
2002,HB 1271,17392
2002,HB 1272,17349
2002,HB 1273,17148
2002,HB 1274,17433
2002,HB 1275,17157
2002,HB 1276,17370
2002,HB 1277,17298
2002,HB 1278,17436
2002,HB 1279,17381
2002,HB 1280,17434
2002,HB 1281,17387
2002,HB 1282,17411
2002,HB 1283,17399
2002,HB 1284,17423
2002,HB 1285,17398
2002,HB 1286,17424
2002,HB 1287,16750
2002,HB 1288,17432
2002,HB 1289,17372
2002,HB 1290,17426
2002,HB 1291,17429
2002,HB 1292,16920
2002,HB 1293,17257
2002,HB 1294,17437
2002,HB 1295,17407
2002,HB 1296,17445
2002,HB 1297,17454
2002,HB 1298,17443
2002,HB 1299,17455
2002,HB 1300,17452
2002,HB 1301,17447
2002,HB 1302,17453
2002,HB 1303,17456
2002,HB 1304,17457
2002,HB 1305,17459
2002,HC 1001,17234
2002,HC 1002,17221
2002,HC 1003,16801
2002,HC 1004,16828
2002,HC 1005,16904
2002,HC 1006,17469
2002,HC 1007,17309
2002,HC 1008,17478
2002,HC 1009,17486
2002,HC 1010,17461
2002,HC 1011,17483
2002,HC 1012,17499
2002,HC 1013,17497
2002,HC 1014,17504
2002,HC 1015,17507
2002,HC 1016,17505
2002,HC 1017,17513
2002,HC 1018,17511
2002,HC 1019,17521
2002,HC 1020,17514
2002,HC 1021,17528
2002,HC 1022,17500
2002,HC 1023,17529
2002,HC 1024,17527
2002,HC 1025,17530
2002,HC 1026,17532
2002,HC 1027,17531
2002,HCR 1001,17208
2002,HCR 1002,16802
2002,HCR 1003,17226
2002,HCR 1004,17100
2002,HCR 1005,17330
2002,HCR 1006,17439
2002,HCR 1007,17306
2002,HCR 1008,17465
2002,HCR 1009,17368
2002,HCR 1010,17462
2002,HCR 1011,17468
2002,HCR 1012,17463
2002,HCR 1013,17400
2002,HCR 1014,17283
2002,HCR 1015,16880
2002,HCR 1016,16879
2002,HCR 1017,17488
2002,HCR 1018,17492
2002,HCR 1019,16963
2002,HCR 1020,17482
2002,HCR 1021,17379
2002,HCR 1022,17464
2002,HCR 1023,17252
2002,HCR 1024,17136
2002,HCR 1025,17501
2002,HCR 1026,17481
2002,HCR 1027,17503
2002,HCR 1028,17512
2002,HCR 1029,17518
2002,HJR 1001,16897
2002,HJR 1002,16821
2002,HJR 1003,17305
2002,HJR 1004,17285
2002,HJR 1005,17097
2002,HJR 1006,16990
2002,HJR 1007,17393
2002,HJR 1008,17267
2002,HJR 1009,17408
2002,HJR 1010,17442
2002,SB 1,16787
2002,SB 2,16771
2002,SB 3,16786
2002,SB 4,16773
2002,SB 5,16780
2002,SB 6,16781
2002,SB 7,16798
2002,SB 8,16797
2002,SB 9,16885
2002,SB 10,16883
2002,SB 11,16882
2002,SB 12,16881
2002,SB 13,16811
2002,SB 14,16960
2002,SB 15,16959
2002,SB 16,16911
2002,SB 17,16914
2002,SB 18,16912
2002,SB 19,16970
2002,SB 20,16972
2002,SB 21,16973
2002,SB 22,16974
2002,SB 23,16927
2002,SB 24,16924
2002,SB 25,16937
2002,SB 26,16936
2002,SB 27,16929
2002,SB 28,16940
2002,SB 29,16939
2002,SB 30,16938
2002,SB 31,16989
2002,SB 32,16945
2002,SB 33,16944
2002,SB 34,17070
2002,SB 35,16978
2002,SB 36,16976
2002,SB 37,16925
2002,SB 38,17025
2002,SB 39,16965
2002,SB 40,17065
2002,SB 41,17079
2002,SB 42,16975
2002,SB 43,17013
2002,SB 44,17012
2002,SB 45,16948
2002,SB 46,16946
2002,SB 47,16983
2002,SB 48,16984
2002,SB 49,16985
2002,SB 50,17078
2002,SB 51,17015
2002,SB 52,17126
2002,SB 53,17125
2002,SB 54,16877
2002,SB 55,16753
2002,SB 56,17135
2002,SB 57,17075
2002,SB 58,17014
2002,SB 59,17134
2002,SB 60,17190
2002,SB 61,17189
2002,SB 62,17188
2002,SB 63,17048
2002,SB 64,17132
2002,SB 65,17133
2002,SB 66,17241
2002,SB 67,17232
2002,SB 68,17217
2002,SB 69,17008
2002,SB 70,17007
2002,SB 71,17006
2002,SB 72,16759
2002,SB 73,17239
2002,SB 74,17230
2002,SB 75,17143
2002,SB 76,16999
2002,SB 77,16818
2002,SB 78,17299
2002,SB 79,16784
2002,SB 80,17122
2002,SB 81,17005
2002,SB 82,16766
2002,SB 83,16764
2002,SB 84,17178
2002,SB 85,17235
2002,SB 86,17121
2002,SB 87,16971
2002,SB 88,17191
2002,SB 89,17087
2002,SB 90,17194
2002,SB 91,17326
2002,SB 92,17223
2002,SB 93,17263
2002,SB 94,17141
2002,SB 95,16856
2002,SB 96,17041
2002,SB 97,17010
2002,SB 98,17076
2002,SB 99,17259
2002,SB 100,16765
2002,SB 101,17332
2002,SB 102,17224
2002,SB 103,17314
2002,SB 104,16993
2002,SB 105,17328
2002,SB 106,17271
2002,SB 107,17054
2002,SB 108,16851
2002,SB 109,17325
2002,SB 110,16991
2002,SB 111,16813
2002,SB 112,17000
2002,SB 113,17274
2002,SB 114,17225
2002,SB 115,17067
2002,SB 116,17249
2002,SB 117,17277
2002,SB 118,17260
2002,SB 119,17310
2002,SB 120,17301
2002,SB 121,17093
2002,SB 122,17211
2002,SB 123,17320
2002,SB 124,17140
2002,SB 125,16730
2002,SB 126,17345
2002,SB 127,17347
2002,SB 128,16921
2002,SB 129,17114
2002,SB 130,17335
2002,SB 131,17297
2002,SB 132,17308
2002,SB 133,17193
2002,SB 134,17353
2002,SB 135,17113
2002,SB 136,17275
2002,SB 137,17262
2002,SB 138,16834
2002,SB 139,17362
2002,SB 140,17343
2002,SB 141,17344
2002,SB 142,17342
2002,SB 143,17384
2002,SB 144,17268
2002,SB 145,17382
2002,SB 146,17377
2002,SB 147,17351
2002,SB 148,17402
2002,SB 149,17233
2002,SB 150,17248
2002,SB 151,17276
2002,SB 152,16853
2002,SB 153,17378
2002,SB 154,17416
2002,SB 155,17421
2002,SB 156,17418
2002,SB 157,17151
2002,SB 158,17428
2002,SB 159,17435
2002,SB 160,17258
2002,SB 161,17389
2002,SB 162,17020
2002,SB 163,17395
2002,SB 164,17419
2002,SB 165,17451
2002,SB 166,17440
2002,SB 167,17410
2002,SB 168,17222
2002,SB 169,17409
2002,SB 170,17414
2002,SB 171,17340
2002,SB 172,17438
2002,SB 173,17369
2002,SB 174,17316
2002,SB 175,17427
2002,SB 176,17374
2002,SB 177,17420
2002,SB 178,17417
2002,SB 179,17431
2002,SB 180,17458
2002,SB 181,17422
2002,SB 182,17450
2002,SB 183,17448
2002,SB 184,17449
2002,SB 185,17441
2002,SB 186,16949
2002,SB 187,17172
2002,SC 1,17227
2002,SC 2,17281
2002,SC 3,17278
2002,SC 4,17302
2002,SC 5,17280
2002,SC 6,17279
2002,SC 7,17365
